10:55:13:806|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:03:34:023|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {131950} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {36} -TimeStamp {} -SupplyTimestamp {14:03:34:023}
16:03:34:273|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:04:34:024|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:04:34:024}
16:04:34:024|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {132714} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {14:04:34:024}
16:04:34:298|0039-TickData: RTTDelay,DM_DOCKER,R567 {2=2}
16:05:34:024|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:05:34:024}
16:05:34:024|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {133517} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:05:34:024}
16:05:34:324|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:06:34:024|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:06:34:024}
16:06:34:024|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {134390} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {14} -TimeStamp {} -SupplyTimestamp {14:06:34:024}
16:06:34:348|0039-TickData: RTTDelay,DM_DOCKER,R567 {2=2}
16:07:34:025|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:07:34:025}
16:07:34:025|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {134792} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:07:34:025}
16:07:34:374|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:08:34:026|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:08:34:026}
16:08:34:026|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {135194} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:08:34:026}
16:08:34:401|0039-TickData: RTTDelay,DM_DOCKER,R567 {2=2}
16:09:34:027|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:09:34:027}
16:09:34:027|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {136910} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {28} -TimeStamp {} -SupplyTimestamp {14:09:34:027}
16:09:34:425|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:10:34:027|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:10:34:027}
16:10:34:027|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {137215} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {5} -TimeStamp {} -SupplyTimestamp {14:10:34:027}
16:10:34:452|0039-TickData: RTTDelay,DM_DOCKER,R567 {2=2}
16:11:34:027|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:11:34:027|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
16:11:34:027|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:11:34:027}
16:11:34:027|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
16:11:34:028|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {137616} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:11:34:028}
16:11:34:477|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
16:12:34:028|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:12:34:028}
16:12:34:028|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {138420} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:12:34:028}
16:12:34:502|0039-TickData: RTTDelay,DM_DOCKER,R567 {2=2}
16:13:34:029|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:13:34:029}
16:13:34:029|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {139224} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:13:34:029}
16:13:34:527|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:14:34:030|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:14:34:030}
16:14:34:030|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {139224} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:14:34:030}
16:14:34:553|0043-TickData: RTTDelay,DM_DOCKER,R567 {2=1,3=1}
16:15:34:030|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:15:34:030}
16:15:34:030|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {140389} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {19} -TimeStamp {} -SupplyTimestamp {14:15:34:030}
16:15:34:579|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:16:34:031|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:16:34:031}
16:16:34:031|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {141193} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:16:34:031}
16:16:34:604|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:17:34:032|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:17:34:032}
16:17:34:032|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {141193} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:17:34:032}
16:17:34:628|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:18:34:032|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:18:34:032}
16:18:34:032|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {141595} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:18:34:032}
16:18:34:653|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:19:34:033|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:19:34:033}
16:19:34:033|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {141997} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:19:34:033}
16:19:34:679|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:20:34:033|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:20:34:033}
16:20:34:033|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {142761} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {14:20:34:033}
16:20:34:703|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:21:34:034|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:21:34:034|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
16:21:34:034|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:21:34:034}
16:21:34:034|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
16:21:34:034|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {144035} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {21} -TimeStamp {} -SupplyTimestamp {14:21:34:034}
16:21:34:726|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
16:22:34:035|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:22:34:035}
16:22:34:035|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {144437} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:22:34:035}
16:22:34:751|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:23:34:035|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:23:34:035}
16:23:34:035|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {144437} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:23:34:035}
16:23:34:775|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:24:34:036|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:24:34:036}
16:24:34:036|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {144839} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {6} -TimeStamp {} -SupplyTimestamp {14:24:34:036}
16:24:34:800|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:25:34:036|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:25:34:036}
16:25:34:036|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {145643} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:25:34:036}
16:25:34:824|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:26:34:037|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:26:34:037}
16:26:34:037|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {146808} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {19} -TimeStamp {} -SupplyTimestamp {14:26:34:037}
16:26:34:849|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:27:34:037|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:27:34:037}
16:27:34:038|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {146809} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:27:34:038}
16:27:34:873|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:28:34:038|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:28:34:038}
16:28:34:038|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {147761} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {15} -TimeStamp {} -SupplyTimestamp {14:28:34:038}
16:28:34:897|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:29:34:039|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:29:34:039}
16:29:34:039|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {148564} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:29:34:039}
16:29:34:922|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:30:34:039|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:30:34:039}
16:30:34:040|0352-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {148564} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {0} -TimeStamp {} -SupplyTimestamp {14:30:34:040}
16:30:34:947|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:31:34:040|0418-CustomStat: -CUSTOMSTATS_METADATA -Table {E2EDLY Stats} -ParentTable {components} -PrimaryKeyFields {Component,From,} -Fields {Component,STR,From,STR,To,STR,Delay,REAL,DelayMin,REAL,DelayMax,REAL,DelayMaxTime,STR,DelayAdjusted,REAL,DelayMaxAdjusted,REAL,DelayBaseline,REAL,Updates,INT,TotUpdates,REAL,RTTDelay,REAL,RTTDelayMin,REAL,RTTDelayMax,REAL,RTTDelayMaxTime,STR,RTTUpdates,INT,RTTTotUpdates,REAL,TimeStamp,STR,}
16:31:34:040|0187-CustomStat: -CUSTOMSTATS_METADATA -Table {MQ Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,MQPubLocal,INT,MQSubLocal,INT,MQPut,INT,MQSup,INT,TimeStamp,STR,}
16:31:34:040|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:31:34:040}
16:31:34:040|0335-CustomStat: -CUSTOMSTATS_METADATA -Table {GC Stats} -ParentTable {components} -PrimaryKeyFields {} -Fields {Component,STR,YoungGenUse,INT,YoungGenMax,INT,OldGenUse,INT,OldGenMax,INT,PermGenUse,INT,PermGenMax,INT,MinCollCnt,INT,MajCollCnt,INT,MinCollDur,INT,MajCollDur,INT,MinCollStw,INT,MajCollStw,INT,HeapAllocKBps,INT,TimeStamp,STR,}
16:31:34:040|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {149328} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {12} -TimeStamp {} -SupplyTimestamp {14:31:34:040}
16:31:34:974|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=5,}
16:32:34:040|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:32:34:040}
16:32:34:041|0353-CustomStat: -CUSTOMSTATS -Table {GC Stats} -Owner {R567} -Component {R567} -YoungGenUse {150132} -YoungGenMax {2762752} -OldGenUse {28435} -OldGenMax {5569536} -PermGenUse {0} -PermGenMax {0} -MinCollCnt {0} -MajCollCnt {0} -MinCollDur {0} -MajCollDur {0} -MinCollStw {0} -MajCollStw {0} -HeapAllocKBps {13} -TimeStamp {} -SupplyTimestamp {14:32:34:041}
16:32:35:000|0040-TickData: RTTDelay,DM_DOCKER,R567 {2=2,}
16:33:34:041|0174-CustomStat: -CUSTOMSTATS -Table {MQ Stats} -Owner {R567} -Component {R567} -MQPubLocal {1} -MQSubLocal {0} -MQPut {6} -MQSup {0} -TimeStamp {} -SupplyTimestamp {14:33:34:041}
